BackendTime,ch0sens,ch1sens,ch7sens
1748784729859.692,1.031654715538025,1.0098984241485596,0.1891070008277893
1748784729864.4614,1.031676173210144,1.0099023580551147,0.1943599730730056
1748784729869.9055,1.0316663980484009,1.0099197626113892,0.1921481937170028
1748784729872.7437,1.031652808189392,1.0098520517349243,0.1915952414274215
1748784729876.7896,1.031613826751709,1.0099294185638428,0.1907658278942108
1748784729880.823,1.03171706199646,1.0098772048950195,0.189936414361
1748784729908.637,1.0316742658615112,1.00992751121521,0.2043129652738571
1748784729914.7646,1.0316976308822632,1.0098501443862915,0.1921481937170028
1748784729989.759,1.031623601913452,1.0098636150360107,0.1891070008277893
1748784730090.6135,1.0316118001937866,1.0098984241485596,0.1935305446386337
1748784730190.9756,1.03168785572052,1.0098462104797363,0.1965717375278473
1748784730292.368,1.031619668006897,1.0099120140075684,0.183024600148201
1748784730392.5422,1.031699538230896,1.009915828704834,0.1932540833950042
1748784730491.6863,1.03165864944458,1.0099061727523804,0.1924246549606323
1748784730593.2217,1.0317209959030151,1.0099332332611084,0.1896599382162094
1748784730692.704,1.0316722393035889,1.0099390745162964,0.1891070008277893
1748784730794.7783,1.0317209959030151,1.0099352598190308,0.180259883403778
1748784730894.4685,1.031728744506836,1.0099449157714844,0.1932540833950042
1748784730995.518,1.0315709114074707,1.0099409818649292,0.1943599730730056
1748784731094.7493,1.031652808189392,1.0099468231201172,0.1974011659622192
1748784731195.6252,1.0315611362457275,1.0099023580551147,0.1913187652826309
1748784731297.9446,1.0316780805587769,1.009900450706482,0.1951893866062164
1748784731398.331,1.031699538230896,1.009894609451294,0.184406965970993
1748784731497.3428,1.0316663980484009,1.0098752975463867,0.1882775723934173
1748784731599.5842,1.0317190885543823,1.0099139213562012,0.1927011311054229
1748784731701.1704,1.0316157341003418,1.00992751121521,0.1915952414274215
1748784731800.7605,1.031664490699768,1.0099390745162964,0.1891070008277893
1748784731901.3447,1.03168785572052,1.0099254846572876,0.1951893866062164
1748784732002.3982,1.0317599773406982,1.0098694562911987,0.1938070207834243
1748784732102.348,1.0317366123199463,1.0098927021026611,0.1938070207834243
